"id" "group" "trial" "blockNumber" "retroCueCond" "duration" "deviation" "recallError" "attentionRating" "ratingRT" "Rating" "Cue"
"7844" "before" 34 "4" 1 4848.32699996978 -40 40 9 3203.79600000218 "Before Test" "Valid"
"7844" "before" 36 "1" 1 2304.9399999968 -29 29 9 1896.99100001424 "Before Test" "Valid"
"7844" "before" 38 "3" 0 2954.01500002109 37 37 9 2452.96200000751 "Before Test" "None"
"7844" "before" 4 "2" 1 3109.92900001199 105 105 9 2224.29800000938 "Before Test" "Valid"
"7844" "before" 42 "2" 0 5305.39099998423 -3 3 9 2682.24099997082 "Before Test" "None"
"7844" "before" 42 "3" -1 2954.23199999915 -121 121 9 2420.39299996966 "Before Test" "Invalid"
"7844" "before" 43 "1" 1 4195.26399999787 -52 52 9 2346.05999996932 "Before Test" "Valid"
"7844" "before" 44 "3" 0 3627.86300000758 -58 58 9 3220.07299998263 "Before Test" "None"
"7844" "before" 44 "4" 1 1588.94799998053 -17 17 9 1863.09600001108 "Before Test" "Valid"
"7844" "before" 45 "3" 0 5707.50000000768 97 97 9 2245.8760000153 "Before Test" "None"
"7844" "before" 47 "4" -1 1414.78000001214 -158 158 9 2395.90799998422 "Before Test" "Invalid"
"7844" "before" 48 "2" 0 2689.49800000573 151 151 9 2009.99699999555 "Before Test" "None"
"7844" "before" 48 "4" 0 4448.13299999805 -88 88 9 3085.5249999722 "Before Test" "None"
"7844" "before" 49 "3" 0 2085.8700000213 -6 6 9 2126.1650000196 "Before Test" "None"
"7844" "before" 7 "1" 1 1736.73300002026 27 27 9 2257.5820000153 "Before Test" "Valid"
"7844" "before" 7 "2" -1 3957.11999996565 -165 165 9 2714.42799996911 "Before Test" "Invalid"
"7844" "before" 8 "4" 0 4094.9319999991 57 57 9 2159.39199996623 "Before Test" "None"
"7844" "before" 9 "3" 1 1909.51899997564 15 15 9 2016.0949999725 "Before Test" "Valid"
"7846" "after" 13 "2" 0 3566.00500007393 30 30 7 1625.93799997668 "After Test" "None"
"7846" "after" 14 "2" 0 2435.6580000649 -8 8 7 1645.71699998411 "After Test" "None"
"7846" "after" 15 "1" 1 3706.81500006502 -1 1 7 1603.37600000302 "After Test" "Valid"
"7846" "after" 17 "1" -1 4124.04300003493 30 30 8 1590.97200004617 "After Test" "Invalid"
"7846" "after" 17 "2" 1 3358.44300004188 22 22 8 2498.07899999782 "After Test" "Valid"
"7846" "after" 19 "1" 1 1374.94500005367 43 43 8 2036.73000002361 "After Test" "Valid"
"7846" "after" 19 "3" 0 4993.77500007022 20 20 8 2026.0510000526 "After Test" "None"
"7846" "after" 21 "3" 0 2256.04999999329 -62 62 8 1526.01200003084 "After Test" "None"
"7846" "after" 22 "2" -1 2382.3739999783 -10 10 8 1834.47100007394 "After Test" "Invalid"
"7846" "after" 22 "3" 1 1295.46700001461 42 42 8 1800.50700003281 "After Test" "Valid"
"7846" "after" 23 "4" -1 3005.69999998529 -38 38 8 1739.04600004409 "After Test" "Invalid"
"7846" "after" 26 "3" 1 3138.50500007137 35 35 8 1802.59100001515 "After Test" "Valid"
"7846" "after" 27 "2" 1 2473.39300002099 4 4 8 2276.15499998746 "After Test" "Valid"
"7846" "after" 28 "4" 0 2282.50200003898 36 36 8 1998.36100006825 "After Test" "None"
"7846" "after" 29 "3" -1 1909.48399997875 -48 48 8 2111.81000006502 "After Test" "Invalid"
"7846" "after" 3 "4" -1 2045.73800003109 -10 10 9 1565.1449999928 "After Test" "Invalid"
"7846" "after" 30 "3" 1 1693.66599997436 8 8 8 2119.4889999819 "After Test" "Valid"
"7846" "after" 31 "1" 0 1975.6800000777 23 23 7 1874.92299996398 "After Test" "None"
"7846" "after" 32 "4" 1 2029.90600005933 -37 37 8 1920.45400005463 "After Test" "Valid"
"7846" "after" 33 "1" -1 1882.94699998887 2 2 8 2452.2480000431 "After Test" "Invalid"
"7846" "after" 33 "4" 0 2377.27799998713 6 6 8 1243.40000006626 "After Test" "None"
"7846" "after" 34 "2" 0 2805.17200007581 159 159 8 5692.85000001034 "After Test" "None"
"7846" "after" 37 "2" -1 4872.63500000106 -12 12 8 1664.08400006033 "After Test" "Invalid"
"7846" "after" 37 "3" 1 1890.41800002754 34 34 8 2048.76500002551 "After Test" "Valid"
"7846" "after" 38 "1" 1 1541.58000000531 -1 1 8 2546.6390000619 "After Test" "Valid"
"7846" "after" 38 "2" 0 2300.46400000365 18 18 7 1795.42300004698 "After Test" "None"
"7846" "after" 39 "1" 0 2475.09200006607 -23 23 8 1918.0880000483 "After Test" "None"
"7846" "after" 39 "2" 1 1799.00599998096 25 25 8 1394.71199997386 "After Test" "Valid"
"7846" "after" 4 "4" 1 1543.17800005921 23 23 9 1770.5410000179 "After Test" "Valid"
"7846" "after" 40 "1" 0 2260.06900005124 -4 4 8 2042.1660000633 "After Test" "None"
"7846" "after" 40 "3" 0 3031.87800002983 -3 3 8 2047.58400004893 "After Test" "None"
"7846" "after" 46 "3" 0 2247.97600002307 -81 81 7 2238.75500002643 "After Test" "None"
"7846" "after" 47 "4" 1 4909.89999998012 -178 178 8 2002.69799998077 "After Test" "Valid"
"7846" "after" 48 "3" -1 1926.30400000676 -37 37 8 1631.61300001433 "After Test" "Invalid"
"7846" "after" 5 "4" 0 1679.30599999474 -2 2 8 1477.92500004591 "After Test" "None"
"7846" "after" 6 "1" 0 2424.08099997067 15 15 8 1786.23700006376 "After Test" "None"
"7846" "after" 7 "1" 1 1955.87199999607 -23 23 8 2031.31700005673 "After Test" "Valid"
"7846" "after" 7 "2" 1 1964.75500003446 -30 30 8 1586.94799996901 "After Test" "Valid"
"7846" "after" 7 "4" 0 2050.17899996554 -117 117 6 1815.26000006171 "After Test" "None"
"7846" "after" 8 "4" 1 1338.51000000443 5 5 7 1185.45700006373 "After Test" "Valid"
"7848" "before" 1 "4" 1 940.784000144573 -62 62 7 1513.63699984946 "Before Test" "Valid"
"7848" "before" 13 "2" 0 1705.97300019779 -22 22 8 1151.73000006611 "Before Test" "None"
"7848" "before" 14 "4" 1 1359.10300013889 14 14 7 1304.95700024394 "Before Test" "Valid"
"7848" "before" 16 "1" 0 2038.26800003112 -158 158 9 1179.85899996187 "Before Test" "None"
"7848" "before" 16 "3" 0 1815.6919999097 -21 21 8 1233.95199995546 "Before Test" "None"
"7848" "before" 18 "3" 1 1241.29499995569 14 14 8 1036.49599994009 "Before Test" "Valid"
"7848" "before" 19 "2" 1 1186.60499989102 -124 124 8 1270.1029999333 "Before Test" "Valid"
"7848" "before" 20 "3" 0 1866.65599986515 -39 39 8 1542.71599980944 "Before Test" "None"
"7848" "before" 21 "2" -1 1116.462999849 -173 173 8 1644.61499987508 "Before Test" "Invalid"
"7848" "before" 23 "1" -1 1046.81700019148 -135 135 8 1975.33900002384 "Before Test" "Invalid"
"7848" "before" 25 "3" -1 2694.13400013268 86 86 8 1046.87099983636 "Before Test" "Invalid"
"7848" "before" 27 "2" 1 868.36500023352 41 41 9 1314.13000004273 "Before Test" "Valid"
"7848" "before" 27 "4" 1 1356.14300010912 -29 29 7 1039.28600017563 "Before Test" "Valid"
"7848" "before" 28 "1" 1 1174.7119997908 -35 35 9 1732.86000010313 "Before Test" "Valid"
"7848" "before" 28 "3" -1 2205.86700006295 16 16 8 1014.68299980112 "Before Test" "Invalid"
"7848" "before" 28 "4" 0 1820.7050000364 35 35 7 1080.28099999647 "Before Test" "None"
"7848" "before" 3 "1" 0 2019.59599979006 -20 20 9 1295.74300012324 "Before Test" "None"
"7848" "before" 3 "2" 0 2784.52400004514 -20 20 9 1302.33299992967 "Before Test" "None"
"7848" "before" 3 "4" 0 1384.41299991566 -81 81 7 1565.91400010418 "Before Test" "None"
"7848" "before" 30 "4" -1 2048.53499989514 61 61 7 1288.35400019377 "Before Test" "Invalid"
"7848" "before" 31 "4" 0 1569.72000012221 42 42 8 1060.56100015272 "Before Test" "None"
"7848" "before" 33 "2" 0 1952.18999998854 -149 149 7 1614.11800013366 "Before Test" "None"
"7848" "before" 36 "1" -1 2608.51199996198 108 108 9 2737.75400022813 "Before Test" "Invalid"
"7848" "before" 37 "1" 1 1418.0930000107 4 4 9 3598.39399984799 "Before Test" "Valid"
"7848" "before" 38 "2" 1 1318.74200021371 -4 4 8 1392.9189998972 "Before Test" "Valid"
"7848" "before" 38 "3" 0 1300.5969998783 24 24 7 1402.27900022268 "Before Test" "None"
"7848" "before" 39 "2" 1 915.637999925995 3 3 8 1206.10200015048 "Before Test" "Valid"
"7848" "before" 4 "2" 0 1676.01200024062 -19 19 8 1776.49400020798 "Before Test" "None"
"7848" "before" 4 "3" 1 1335.00200010743 -32 32 8 1288.15699983679 "Before Test" "Valid"
"7848" "before" 4 "4" 0 1199.99099979526 -153 153 8 829.493999799713 "Before Test" "None"
"7848" "before" 42 "3" 1 1311.97000013059 -57 57 8 1046.37500009732 "Before Test" "Valid"
"7848" "before" 44 "3" 0 1355.18499979912 -42 42 8 1280.81500015478 "Before Test" "None"
"7848" "before" 46 "1" 0 1719.48899993906 127 127 8 1304.27600006189 "Before Test" "None"
"7848" "before" 46 "2" -1 872.824000065681 119 119 8 1294.0329999855 "Before Test" "Invalid"
"7848" "before" 49 "1" 1 1225.92300015746 -17 17 9 1627.15599992312 "Before Test" "Valid"
"7848" "before" 49 "4" 1 1349.00199988415 38 38 7 1343.18800019566 "Before Test" "Valid"
"7848" "before" 5 "1" 1 1120.16100017494 30 30 9 1076.59400008433 "Before Test" "Valid"
"7848" "before" 6 "1" 0 1886.10899996216 -46 46 9 1165.68500023725 "Before Test" "None"
"7848" "before" 7 "4" -1 1102.55299991649 -62 62 8 1080.65899979044 "Before Test" "Invalid"
"7848" "before" 8 "3" 1 1971.13900012046 -8 8 8 1210.97800000408 "Before Test" "Valid"
"7849" "before" 1 "2" 0 1691.56300004793 -142 142 7 1288.8630000921 "Before Test" "None"
"7849" "before" 10 "1" 0 1264.39800009923 10 10 7 1494.16300004342 "Before Test" "None"
"7849" "before" 11 "4" 0 540.782000017352 -99 99 8 3409.39600004628 "Before Test" "None"
"7849" "before" 12 "2" 1 1174.16100008413 32 32 8 1490.24100007082 "Before Test" "Valid"
"7849" "before" 13 "1" 0 682.173000032024 64 64 7 3776.03000008524 "Before Test" "None"
"7849" "before" 14 "4" -1 2040.13200003584 64 64 7 1360.66800007643 "Before Test" "Invalid"
"7849" "before" 16 "1" -1 1698.69900005695 32 32 7 1434.0859999953 "Before Test" "Invalid"
"7849" "before" 17 "2" 1 1338.33200000529 -175 175 7 1598.90900000161 "Before Test" "Valid"
"7849" "before" 17 "3" 0 835.148000033107 -100 100 7 2563.94200009736 "Before Test" "None"
"7849" "before" 19 "1" 1 1299.45300008316 -1 1 6 729.512000063085 "Before Test" "Valid"
"7849" "before" 2 "2" 0 972.035000024131 47 47 7 1183.32100010023 "Before Test" "None"
"7849" "before" 2 "3" 1 1271.68200001924 -9 9 7 1535.23800005065 "Before Test" "Valid"
"7849" "before" 21 "2" -1 1097.12700006436 110 110 7 1410.99600006978 "Before Test" "Invalid"
"7849" "before" 21 "4" 1 1318.50000004517 -150 150 7 5959.65000003134 "Before Test" "Valid"
"7849" "before" 22 "3" 0 1565.44100002665 177 177 7 2643.65600002999 "Before Test" "None"
"7849" "before" 24 "4" 0 1374.90300008119 -4 4 7 2390.97200005385 "Before Test" "None"
"7849" "before" 25 "1" -1 1167.12399999995 94 94 7 4116.80400007463 "Before Test" "Invalid"
"7849" "before" 25 "3" 1 1240.57000000845 -35 35 7 1336.44300010335 "Before Test" "Valid"
"7849" "before" 26 "3" 1 1632.68000008678 3 3 7 1178.76599999983 "Before Test" "Valid"
"7849" "before" 29 "4" 1 1165.09700000356 -26 26 6 1383.07200002763 "Before Test" "Valid"
"7849" "before" 3 "1" 1 1296.33900000475 159 159 8 1306.69900009886 "Before Test" "Valid"
"7849" "before" 3 "2" 0 1573.60700004431 99 99 4 1605.4990000606 "Before Test" "None"
"7849" "before" 30 "2" -1 1020.89499999641 63 63 7 1078.54300004337 "Before Test" "Invalid"
"7849" "before" 34 "3" 0 1157.67000005743 -1 1 7 1181.14100006316 "Before Test" "None"
"7849" "before" 36 "4" 1 1249.1660000626 -83 83 7 2019.07500007842 "Before Test" "Valid"
"7849" "before" 4 "3" -1 2084.85600004159 -168 168 7 1401.08500008925 "Before Test" "Invalid"
"7849" "before" 40 "1" 1 2506.7340000174 -28 28 8 888.455000101938 "Before Test" "Valid"
"7849" "before" 40 "2" 1 2189.31100003084 -139 139 6 1605.76300008199 "Before Test" "Valid"
"7849" "before" 41 "2" 0 1572.50300003495 4 4 7 1441.38500004786 "Before Test" "None"
"7849" "before" 42 "4" 1 2576.51800006651 -38 38 6 2496.60800001048 "Before Test" "Valid"
"7849" "before" 45 "3" 0 1306.47900002752 16 16 7 1974.77900000755 "Before Test" "None"
"7849" "before" 47 "2" 1 1493.37200004642 174 174 7 1170.17500009481 "Before Test" "Valid"
"7849" "before" 47 "4" -1 1330.59100005869 -39 39 7 1007.42900003935 "Before Test" "Invalid"
"7849" "before" 49 "1" 0 984.736000102828 -145 145 7 1337.58399999072 "Before Test" "None"
"7849" "before" 49 "4" 0 2090.43999999715 27 27 7 1470.10500001791 "Before Test" "None"
"7849" "before" 5 "1" 1 1203.7230000929 34 34 8 5492.8230000214 "Before Test" "Valid"
"7849" "before" 5 "3" -1 9466.83900000993 2 2 7 1588.63800001028 "Before Test" "Invalid"
"7849" "before" 5 "4" 0 1388.18900002749 101 101 6 1214.91999999038 "Before Test" "None"
"7849" "before" 6 "1" 0 1890.46000005072 12 12 6 1297.03500010178 "Before Test" "None"
"7849" "before" 9 "3" 1 1126.79000007128 -46 46 7 2015.97300008486 "Before Test" "Valid"
"7850" "after" 0 "4" 1 1025.64700000733 -92 92 9 1921.48600000562 "After Test" "Valid"
"7850" "after" 1 "3" 1 1987.46300001023 -86 86 7 4423.83900002064 "After Test" "Valid"
"7850" "after" 1 "4" 1 1009.15800001938 -11 11 9 1456.49400002137 "After Test" "Valid"
"7850" "after" 11 "3" 0 2020.1580000231 -158 158 8 2369.07500000717 "After Test" "None"
"7850" "after" 11 "4" 0 4954.77700002026 17 17 9 1240.76900000684 "After Test" "None"
"7850" "after" 12 "1" -1 1241.36400001496 99 99 9 3827.16500000842 "After Test" "Invalid"
"7850" "after" 13 "1" -1 942.945000023814 -22 22 9 1854.4770000116 "After Test" "Invalid"
"7850" "after" 14 "1" 0 1025.43400000525 173 173 9 2949.18100002757 "After Test" "None"
"7850" "after" 16 "2" 0 1207.79900001595 -56 56 8 2087.29400001536 "After Test" "None"
"7850" "after" 16 "3" 0 3214.02799999993 -21 21 8 2152.76000000164 "After Test" "None"
"7850" "after" 18 "2" 0 3562.39800001425 -81 81 9 1639.65500000562 "After Test" "None"
"7850" "after" 19 "1" 1 1407.53500002366 175 175 9 2534.57400001213 "After Test" "Valid"
"7850" "after" 20 "2" 1 2285.94600002328 0 0 9 1572.66100001219 "After Test" "Valid"
"7850" "after" 20 "3" 0 1738.84200002812 141 141 8 1721.8590000188 "After Test" "None"
"7850" "after" 22 "1" 0 909.84000000963 -45 45 9 5286.37900000997 "After Test" "None"
"7850" "after" 22 "4" -1 2716.90100000892 33 33 9 1142.45400002226 "After Test" "Invalid"
"7850" "after" 23 "2" 0 1274.09000002546 -148 148 9 1423.97900002357 "After Test" "None"
"7850" "after" 25 "1" 0 1059.06400001817 161 161 9 1457.22200001637 "After Test" "None"
"7850" "after" 25 "2" 1 1075.3780000133 166 166 8 1639.59800000861 "After Test" "Valid"
"7850" "after" 25 "3" 0 2517.75600001076 -58 58 8 3047.82400000608 "After Test" "None"
"7850" "after" 29 "1" 0 1008.96600002586 -168 168 9 1457.42300001672 "After Test" "None"
"7850" "after" 3 "2" 1 1473.73299999954 160 160 9 1208.75000002026 "After Test" "Valid"
"7850" "after" 30 "3" -1 2152.7970000105 134 134 9 2186.4179999996 "After Test" "Invalid"
"7850" "after" 31 "2" 1 1987.33800001442 -33 33 9 1622.25800002483 "After Test" "Valid"
"7850" "after" 32 "3" 1 5319.05700001819 95 95 9 1805.45800001174 "After Test" "Valid"
"7850" "after" 33 "4" 0 1506.552000002 122 122 9 1224.53400001395 "After Test" "None"
"7850" "after" 34 "1" 1 1092.17700000876 114 114 8 1871.44000001415 "After Test" "Valid"
"7850" "after" 34 "2" 0 1059.3500000264 89 89 9 1009.84800000885 "After Test" "None"
"7850" "after" 36 "3" 1 2020.1670000013 180 180 9 10492.0340000037 "After Test" "Valid"
"7850" "after" 39 "4" 0 1175.2610000209 -166 166 9 2202.99300001096 "After Test" "None"
"7850" "after" 40 "2" -1 1605.85500001023 73 73 9 5020.91100002127 "After Test" "Invalid"
"7850" "after" 41 "4" 1 1241.2280000262 -142 142 9 2617.58400002448 "After Test" "Valid"
"7850" "after" 42 "2" -1 78259.9830000065 -47 47 7 6313.9110000073 "After Test" "Invalid"
"7850" "after" 46 "4" 0 1140.73000000231 12 12 9 1589.69000000181 "After Test" "None"
"7850" "after" 47 "3" -1 1456.66400002502 180 180 9 1589.20000001043 "After Test" "Invalid"
"7850" "after" 48 "1" 1 1058.6360000053 -59 59 9 2020.08800001536 "After Test" "Valid"
"7850" "after" 49 "3" 1 1440.81100001885 116 116 8 2053.27700001467 "After Test" "Valid"
"7850" "after" 5 "4" -1 1257.34400001075 -167 167 9 1655.76400000695 "After Test" "Invalid"
"7850" "after" 7 "1" 1 893.445000004023 92 92 9 2069.76500001736 "After Test" "Valid"
"7850" "after" 9 "4" 1 2169.56599999964 -132 132 9 1324.54300001869 "After Test" "Valid"
"7851" "after" 0 "2" 0 2020.91799998481 -8 8 7 2187.41900004237 "After Test" "None"
"7851" "after" 0 "3" 1 2021.41500002169 -7 7 8 1594.28899998195 "After Test" "Valid"
"7851" "after" 12 "2" 1 1393.76999994321 20 20 8 2852.85300005018 "After Test" "Valid"
"7851" "after" 14 "2" 0 2301.64400001056 -16 16 7 2207.77000004635 "After Test" "None"
"7851" "after" 14 "4" 0 1756.39300001832 -22 22 8 2477.8819999625 "After Test" "None"
"7851" "after" 16 "1" 1 1882.54299994023 -8 8 9 2308.50899994269 "After Test" "Valid"
"7851" "after" 17 "4" 0 2018.74799994729 -44 44 7 2081.25399998995 "After Test" "None"
"7851" "after" 18 "3" -1 1454.12099997606 125 125 9 2267.82400004612 "After Test" "Invalid"
"7851" "after" 2 "2" 1 2004.09999999462 60 60 8 2221.35199998599 "After Test" "Valid"
"7851" "after" 22 "1" 1 1666.49299998616 -18 18 9 2242.68899993948 "After Test" "Valid"
"7851" "after" 22 "3" -1 1631.75399997993 154 154 9 2894.13600002113 "After Test" "Invalid"
"7851" "after" 23 "1" 0 2604.91200003494 -38 38 7 1917.24499998416 "After Test" "None"
"7851" "after" 23 "2" 1 1767.81799998577 38 38 8 1561.79099998088 "After Test" "Valid"
"7851" "after" 23 "4" 1 2649.32599995215 6 6 9 1986.08500003279 "After Test" "Valid"
"7851" "after" 24 "1" 0 2709.49800001725 -147 147 7 1861.45700003218 "After Test" "None"
"7851" "after" 24 "3" 0 1643.22800004366 -12 12 9 2035.99399997038 "After Test" "None"
"7851" "after" 24 "4" 0 3147.95999997528 21 21 8 1981.87200000486 "After Test" "None"
"7851" "after" 25 "3" 1 2751.1530000302 12 12 9 1837.76800003345 "After Test" "Valid"
"7851" "after" 27 "3" 0 2069.59899998968 13 13 8 1819.50800000038 "After Test" "None"
"7851" "after" 28 "1" -1 1870.58399997326 -149 149 8 1779.95699999132 "After Test" "Invalid"
"7851" "after" 28 "4" -1 3602.09699999844 -49 49 9 1845.33499999461 "After Test" "Invalid"
"7851" "after" 29 "4" 0 2284.10499996669 -32 32 8 1435.31399995554 "After Test" "None"
"7851" "after" 30 "1" 1 1838.53199997591 0 0 8 3252.01299994928 "After Test" "Valid"
"7851" "after" 30 "2" -1 1419.71899994183 76 76 8 1831.98000002652 "After Test" "Invalid"
"7851" "after" 32 "3" 0 2304.42299996363 -27 27 8 1799.61600003066 "After Test" "None"
"7851" "after" 33 "2" 1 2083.58899998665 -25 25 7 2243.26899995469 "After Test" "Valid"
"7851" "after" 36 "1" -1 2316.33799996437 0 0 8 1955.50699998264 "After Test" "Invalid"
"7851" "after" 36 "4" -1 1167.72599997022 -38 38 9 1859.71199997095 "After Test" "Invalid"
"7851" "after" 38 "1" 0 2035.63499997882 12 12 8 1593.6260000011 "After Test" "None"
"7851" "after" 40 "1" 1 2345.99799995671 -7 7 8 1804.30899995437 "After Test" "Valid"
"7851" "after" 42 "4" 1 1566.42500001029 -7 7 9 2445.20500003593 "After Test" "Valid"
"7851" "after" 43 "4" 1 1532.6259999515 -4 4 9 1989.76900000894 "After Test" "Valid"
"7851" "after" 44 "2" -1 2046.94699996454 -3 3 8 5085.15400000988 "After Test" "Invalid"
"7851" "after" 48 "3" 1 1492.92299996573 10 10 8 1652.54099995759 "After Test" "Valid"
"7851" "after" 49 "3" 1 1370.80699997605 -47 47 7 1970.49200003408 "After Test" "Valid"
"7851" "after" 49 "4" 1 1905.52899995935 -19 19 9 2046.5899999477 "After Test" "Valid"
"7851" "after" 6 "1" 0 1671.37099999515 61 61 8 2044.41800003895 "After Test" "None"
"7851" "after" 6 "2" 0 1759.42799999891 70 70 8 4604.32399994624 "After Test" "None"
"7851" "after" 8 "2" 0 1571.595999985 65 65 7 2297.29600002361 "After Test" "None"
"7851" "after" 9 "3" 0 3918.67899996904 -11 11 8 2021.87300004088 "After Test" "None"
"7852" "before" 11 "4" 0 1490.8280000044 -86 86 7 1528.14499998745 "Before Test" "None"
"7852" "before" 12 "2" 0 1812.90299999737 5 5 9 1358.63899998413 "Before Test" "None"
"7852" "before" 12 "3" -1 2271.87199998344 -28 28 9 1451.17899998766 "Before Test" "Invalid"
"7852" "before" 13 "3" 0 2032.70599999488 -43 43 8 1741.30599998822 "Before Test" "None"
"7852" "before" 14 "2" 0 2751.99299999373 3 3 9 1415.92699999362 "Before Test" "None"
"7852" "before" 15 "1" 0 3944.46100000205 54 54 9 1371.82499998406 "Before Test" "None"
"7852" "before" 16 "2" 1 1947.46399999375 30 30 8 1465.52100000682 "Before Test" "Valid"
"7852" "before" 16 "3" 1 1816.22499998333 -4 4 9 1630.22300000838 "Before Test" "Valid"
"7852" "before" 16 "4" 0 1825.07299998519 -8 8 8 1061.51599998982 "Before Test" "None"
"7852" "before" 17 "2" 0 2320.26899998693 -68 68 8 1501.27200000559 "Before Test" "None"
"7852" "before" 18 "3" 0 1832.43900000816 20 20 9 1265.03799999226 "Before Test" "None"
"7852" "before" 19 "4" 0 1552.72799999989 -43 43 7 1497.02300000167 "Before Test" "None"
"7852" "before" 21 "4" 1 1588.83200000483 -41 41 7 1485.80699999421 "Before Test" "Valid"
"7852" "before" 22 "1" 1 1643.21900000906 9 9 9 1430.62100000709 "Before Test" "Valid"
"7852" "before" 22 "3" 0 1995.21399998525 122 122 9 1547.1220000051 "Before Test" "None"
"7852" "before" 22 "4" 0 1973.10899999854 -55 55 7 1417.29800000461 "Before Test" "None"
"7852" "before" 24 "1" 0 3508.97699999803 95 95 8 2157.32500000746 "Before Test" "None"
"7852" "before" 24 "2" 0 2724.5079999835 -55 55 8 1525.42799999006 "Before Test" "None"
"7852" "before" 24 "4" -1 1760.64800000424 -96 96 8 5251.55399998766 "Before Test" "Invalid"
"7852" "before" 25 "3" 1 3499.82600000827 -19 19 8 1603.8569999882 "Before Test" "Valid"
"7852" "before" 27 "1" -1 2409.73599998996 -178 178 8 2562.87899999105 "Before Test" "Invalid"
"7852" "before" 27 "3" 0 1987.55900000362 -66 66 8 1321.46999998624 "Before Test" "None"
"7852" "before" 29 "3" 1 2049.5979999986 -13 13 8 1334.20700000995 "Before Test" "Valid"
"7852" "before" 30 "4" 1 2667.09199998365 -41 41 7 1146.58100000909 "Before Test" "Valid"
"7852" "before" 31 "1" 0 2104.8239999885 -86 86 7 1524.47899998911 "Before Test" "None"
"7852" "before" 31 "4" 1 1897.06900001038 -8 8 7 1387.25499998848 "Before Test" "Valid"
"7852" "before" 32 "2" -1 2450.55999999994 1 1 7 1717.30200000701 "Before Test" "Invalid"
"7852" "before" 33 "1" 1 2936.79600000789 -37 37 8 1527.22200000333 "Before Test" "Valid"
"7852" "before" 36 "4" 1 1286.95299998648 -6 6 8 1704.61399999307 "Before Test" "Valid"
"7852" "before" 37 "2" 1 3448.79999999166 5 5 7 1484.18699999491 "Before Test" "Valid"
"7852" "before" 39 "4" -1 1703.47700000484 -104 104 8 1304.74200000172 "Before Test" "Invalid"
"7852" "before" 41 "2" -1 1312.3400000101 112 112 7 1848.64300000668 "Before Test" "Invalid"
"7852" "before" 41 "3" -1 1473.16899999231 16 16 7 1412.28999998746 "Before Test" "Invalid"
"7852" "before" 44 "1" -1 4527.78099999297 97 97 8 1386.99599999958 "Before Test" "Invalid"
"7852" "before" 46 "1" 0 2761.17899998231 -26 26 8 1321.41699999676 "Before Test" "None"
"7852" "before" 46 "2" 1 2205.73900000285 43 43 8 1580.7699999836 "Before Test" "Valid"
"7852" "before" 47 "1" 1 4200.74900000158 131 131 9 1535.32699998515 "Before Test" "Valid"
"7852" "before" 6 "2" 1 2371.63600000215 -15 15 9 1420.6430000026 "Before Test" "Valid"
"7852" "before" 7 "3" 1 2378.7129999958 177 177 9 3038.72499999823 "Before Test" "Valid"
"7852" "before" 9 "1" 1 2729.8529999943 42 42 9 1580.65899998503 "Before Test" "Valid"
"7854" "after" 0 "2" 1 1681.38499999896 112 112 5 2549.2089999998 "After Test" "Valid"
"7854" "after" 10 "1" 0 2233.49400000076 88 88 5 1575.79399999883 "After Test" "None"
"7854" "after" 14 "3" -1 1760.70099999779 -82 82 8 3447.57600000082 "After Test" "Invalid"
"7854" "after" 15 "4" -1 2168.2909999995 -159 159 7 3318.40699999942 "After Test" "Invalid"
"7854" "after" 16 "2" 1 2265.55399999954 145 145 7 6038.15699999849 "After Test" "Valid"
"7854" "after" 19 "2" 1 1400.83200000064 -23 23 9 2461.80300000007 "After Test" "Valid"
"7854" "after" 19 "4" 1 1322.49399999762 -14 14 3 4840.68699999899 "After Test" "Valid"
"7854" "after" 21 "3" 0 2021.28300000122 -101 101 7 2905.19700000016 "After Test" "None"
"7854" "after" 23 "2" 1 1789.26099999878 -10 10 6 2022.32399999816 "After Test" "Valid"
"7854" "after" 25 "1" -1 2302.44100000057 -55 55 6 2626.54999999783 "After Test" "Invalid"
"7854" "after" 25 "3" 0 2019.06799999857 16 16 8 2354.18799999868 "After Test" "None"
"7854" "after" 26 "2" -1 2449.67499999818 127 127 7 2118.19399999967 "After Test" "Invalid"
"7854" "after" 26 "4" 0 1628.78600000031 -37 37 9 1756.83999999985 "After Test" "None"
"7854" "after" 28 "1" 0 3288.90999999875 -58 58 4 5477.43699999806 "After Test" "None"
"7854" "after" 28 "4" 0 2178.24200000148 -22 22 9 1651.85299999965 "After Test" "None"
"7854" "after" 30 "4" 0 2089.93899999838 49 49 9 1793.27199999895 "After Test" "None"
"7854" "after" 31 "2" 0 3164.28099999926 99 99 7 3154.39899999974 "After Test" "None"
"7854" "after" 33 "3" 1 3923.19699999783 132 132 8 2382.28600000124 "After Test" "Valid"
"7854" "after" 33 "4" 1 2027.30599999847 84 84 8 2322.35500000091 "After Test" "Valid"
"7854" "after" 34 "3" 1 1625.24699999951 -24 24 8 1994.73299999977 "After Test" "Valid"
"7854" "after" 34 "4" 1 2019.98199999891 90 90 7 2075.68899999931 "After Test" "Valid"
"7854" "after" 35 "2" -1 2784.75399999833 -170 170 5 2885.28200000036 "After Test" "Invalid"
"7854" "after" 35 "3" -1 3739.31600000034 -4 4 6 2482.66999999923 "After Test" "Invalid"
"7854" "after" 36 "1" -1 1518.27300000121 -7 7 7 2014.46300000092 "After Test" "Invalid"
